2022-10-27 18:28:33,631 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/wandb-summary.json
2022-10-27 18:28:33,795 INFO    Thread-24 :59990 [upload_job.py:push():138] Uploaded file /var/folders/70/psz1472n2b72kktb0q19_w240000gn/T/tmp31zpe8vewandb/1rjsyy22-media/table/examples_1_e1a2a3b730b92843d0f1.table.json
2022-10-27 18:28:34,387 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:34,387 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:34,387 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:34,388 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:34,636 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/output.log
2022-10-27 18:28:34,636 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/wandb-summary.json
2022-10-27 18:28:34,935 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:34,936 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:34,936 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:34,936 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:34,937 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:34,938 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:35,002 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,002 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:35,002 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:35,002 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:35,003 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:35,068 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,068 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:35,068 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:35,069 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:35,134 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,135 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:35,135 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:35,135 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:35,205 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,205 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:35,205 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:35,206 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:35,213 DEBUG   SenderThread:59990 [sender.py:send():302] send: config
2022-10-27 18:28:35,428 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: log_artifact
2022-10-27 18:28:35,429 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: log_artifact
2022-10-27 18:28:35,439 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,641 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/wandb-summary.json
2022-10-27 18:28:35,642 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/media/table/conf_table_10_53e8eba8db34a3d4f73a.table.json
2022-10-27 18:28:35,642 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/media/table
2022-10-27 18:28:35,737 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: log_artifact
2022-10-27 18:28:35,744 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,797 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: partial_history
2022-10-27 18:28:35,802 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: poll_exit
2022-10-27 18:28:36,306 INFO    Thread-25 :59990 [upload_job.py:push():138] Uploaded file /var/folders/70/psz1472n2b72kktb0q19_w240000gn/T/tmp31zpe8vewandb/vzt6f993-media/table/conf_table_10_53e8eba8db34a3d4f73a.table.json
2022-10-27 18:28:36,645 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/output.log
2022-10-27 18:28:36,645 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/media/table/examples_11_e1a2a3b730b92843d0f1.table.json
2022-10-27 18:28:36,645 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/media/table
2022-10-27 18:28:36,845 INFO    Thread-27 :59990 [upload_job.py:push():96] Uploaded file /Users/prabinnepal/.cache/wandb/artifacts/obj/md5/15/daa7e5cbc369e726a4e0d51d7eb489
2022-10-27 18:28:37,279 INFO    Thread-28 :59990 [upload_job.py:push():138] Uploaded file /var/folders/70/psz1472n2b72kktb0q19_w240000gn/T/tmp31zpe8vewandb/5qc9k1ox-media/table/examples_11_e1a2a3b730b92843d0f1.table.json
2022-10-27 18:28:37,936 INFO    SenderThread:59990 [sender.py:send_request_log_artifact():1207] logged artifact run-36ezp0o0-conf_table - {'id': 'QXJ0aWZhY3Q6MjYyNzIxNDk5', 'digest': 'ed5106caa273a5aec06b916b68b4e9e7', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyNjE5NjI3', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjYyNzIxMzI3', 'versionIndex': 0}}, 'version': 'latest'}
2022-10-27 18:28:37,936 DEBUG   SenderThread:59990 [sender.py:send():302] send: files
2022-10-27 18:28:37,937 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file media/table/conf_table_10_53e8eba8db34a3d4f73a.table.json with policy now
2022-10-27 18:28:37,938 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:37,938 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:37,939 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:37,939 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: log_artifact
2022-10-27 18:28:38,413 INFO    SenderThread:59990 [sender.py:send_request_log_artifact():1207] logged artifact run-36ezp0o0-examples - {'id': 'QXJ0aWZhY3Q6MjYyNzIxMzgz', 'digest': '552a4aaf472f999139c3e167ab4108cb', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'run-36ezp0o0-examples', 'alias': 'latest'}, {'artifactCollectionName': 'run-36ezp0o0-examples', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyNjE5NjM5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjYyNzIxMzgz', 'versionIndex': 0}}, 'version': 'v0'}
2022-10-27 18:28:38,413 DEBUG   SenderThread:59990 [sender.py:send():302] send: files
2022-10-27 18:28:38,413 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file media/table/examples_11_e1a2a3b730b92843d0f1.table.json with policy now
2022-10-27 18:28:38,414 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:38,414 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:38,415 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:38,415 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:38,415 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: metric
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: history
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: summary
2022-10-27 18:28:38,416 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: telemetry
